dataset,algoritmo,execucao,raio,silhouette,ari,tempo
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.1,11,8.884777773027844,nan,0.0,0.0029942989349365234
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.15,11,8.884777773027844,nan,0.0,0.002689838409423828
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.25,11,8.884777773027844,nan,0.0,0.0028641223907470703
gauss_circular_sobrepos_alta.npz,kmeans,11,,0.4011505152621362,0.48936219804705383,0.014240503311157227
gauss_circular_sobrepos_alta.npz,kcenters_guloso,12,6.456054705013757,0.2959064544010202,0.028511678244354556,0.00029730796813964844
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.01,12,6.892620648704218,0.2816098505581329,0.012393781905039297,0.003834962844848633
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.05,12,6.892620648704218,0.2816098505581329,0.012393781905039297,0.003160715103149414
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.1,12,7.298068922157408,0.2816098505581329,0.012393781905039297,0.004156351089477539
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.15,12,8.108965469063786,0.2816098505581329,0.012393781905039297,0.0027360916137695312
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.25,12,8.108965469063786,0.2816098505581329,0.012393781905039297,0.0027103424072265625
gauss_circular_sobrepos_alta.npz,kmeans,12,,0.4011529436568846,0.4858642277804963,0.012095451354980469
gauss_circular_sobrepos_alta.npz,kcenters_guloso,13,8.458317161861178,0.34859576763146044,0.2344785447236473,0.0002281665802001953
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.01,13,8.856633551838922,0.3278647782133434,0.20614629635105491,0.00530695915222168
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.05,13,9.083726719834791,0.3278647782133434,0.20614629635105491,0.003222227096557617
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.1,13,9.083726719834791,0.3278647782133434,0.20614629635105491,0.006131172180175781
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.15,13,9.083726719834791,0.3278647782133434,0.20614629635105491,0.0026426315307617188
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.25,13,9.083726719834791,0.3278647782133434,0.20614629635105491,0.002654552459716797
gauss_circular_sobrepos_alta.npz,kmeans,13,,0.40115051526213635,0.48936219804705383,0.014959335327148438
gauss_circular_sobrepos_alta.npz,kcenters_guloso,14,7.690896214072888,0.2938278277518258,0.10013772356301155,0.00020885467529296875
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.01,14,7.4619995800016685,0.32637049608366486,0.16533629379265338,0.014946460723876953
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.05,14,7.561492907735024,0.32637049608366486,0.16533629379265338,0.003178834915161133
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.1,14,7.959466218668447,0.33506718088166965,0.1928789701964355,0.0044858455657958984
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.15,14,7.959466218668447,0.33506718088166965,0.1928789701964355,0.0025916099548339844
gauss_circular_sobrepos_alta.npz,kcenters_intervalo_prop0.25,14,9.551359462402136,nan,0.0,0.002353668212890625
gauss_circular_sobrepos_alta.npz,kmeans,14,,0.40115051526213624,0.48936219804705383,0.012849807739257812
gauss_circular_sobrepos_leve.npz,kcenters_guloso,0,5.1131174973190445,0.6782262673287554,0.883454661106792,0.00031685829162597656
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,0,6.105690394666164,0.7055803486765848,0.9652627874539741,0.005286455154418945
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,0,6.280138691656626,0.7055803486765848,0.9652627874539741,0.007163047790527344
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,0,6.280138691656626,0.7055803486765848,0.9652627874539741,0.0031402111053466797
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,0,6.977931879618473,0.7055803486765848,0.9652627874539741,0.0027971267700195312
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,0,8.373518255542168,0.7055803486765848,0.9652627874539741,0.0025963783264160156
gauss_circular_sobrepos_leve.npz,kmeans,0,,0.7111200796825881,1.0,0.01179647445678711
gauss_circular_sobrepos_leve.npz,kcenters_guloso,1,5.56826940218192,0.6952324056914341,0.935976204730744,0.00021004676818847656
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,1,4.885727850940215,0.707777967045908,0.9850375245509264,0.004255056381225586
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,1,5.066680734308371,0.707777967045908,0.9850375245509264,0.007234811782836914
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,1,5.066680734308371,0.707777967045908,0.9850375245509264,0.006573915481567383
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,1,5.790492267780996,0.7069954617044469,0.9701876963756495,0.0028798580169677734
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,1,5.790492267780996,0.7069954617044469,0.9701876963756495,0.002531290054321289
gauss_circular_sobrepos_leve.npz,kmeans,1,,0.7111200796825881,1.0,0.007235527038574219
gauss_circular_sobrepos_leve.npz,kcenters_guloso,2,6.048763971634877,0.7041114840279222,0.9603503958143379,0.0002009868621826172
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,2,4.92163766987578,0.7103504904921428,0.9900125003128916,0.008187294006347656
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,2,5.1039205465378465,0.7103504904921428,0.9900125003128916,0.006963253021240234
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,2,5.1039205465378465,0.7103504904921428,0.9900125003128916,0.006183147430419922
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,2,5.83305205318611,0.6788135332840658,0.883454661106792,0.0028357505798339844
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,2,5.83305205318611,0.6788135332840658,0.883454661106792,0.002494335174560547
gauss_circular_sobrepos_leve.npz,kmeans,2,,0.7111200796825881,1.0,0.011282682418823242
gauss_circular_sobrepos_leve.npz,kcenters_guloso,3,5.477791867780233,0.5074740764638637,0.5433741329901612,0.0004088878631591797
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,3,5.164888672910694,0.7108644141925069,0.9949999922070802,0.008910894393920898
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,3,5.164888672910694,0.7108644141925069,0.9949999922070802,0.007637739181518555
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,3,5.509214584438074,0.7108644141925069,0.9949999922070802,0.0033371448516845703
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,3,5.509214584438074,0.7108644141925069,0.9949999922070802,0.0032148361206054688
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,3,5.509214584438074,0.7108644141925069,0.9949999922070802,0.002640247344970703
gauss_circular_sobrepos_leve.npz,kmeans,3,,0.7111200796825881,1.0,0.009830713272094727
gauss_circular_sobrepos_leve.npz,kcenters_guloso,4,5.463173663837033,0.6602764891005539,0.8462087522105086,0.0002608299255371094
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,4,4.693565474483787,0.7111200796825881,1.0,0.0049211978912353516
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,4,4.881308093463138,0.7111200796825881,1.0,0.007441282272338867
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,4,5.256793331421841,0.7111200796825881,1.0,0.006863117218017578
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,4,6.007763807339248,0.7111200796825881,1.0,0.00312042236328125
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,4,6.007763807339248,0.7111200796825881,1.0,0.0026383399963378906
gauss_circular_sobrepos_leve.npz,kmeans,4,,0.7111200796825881,1.0,0.008020401000976562
gauss_circular_sobrepos_leve.npz,kcenters_guloso,5,5.617979597911161,0.535473624835048,0.5962771164567561,0.0002167224884033203
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,5,4.188184168587875,0.7111200796825881,1.0,0.004591703414916992
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,5,4.27030542679548,0.7111200796825881,1.0,0.0048770904541015625
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,5,4.598790459625902,0.7111200796825881,1.0,0.0033659934997558594
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,5,5.255760525286745,0.7111200796825881,1.0,0.0029990673065185547
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,5,5.255760525286745,0.7111200796825881,1.0,0.0026581287384033203
gauss_circular_sobrepos_leve.npz,kmeans,5,,0.7111200796825881,1.0,0.0074770450592041016
gauss_circular_sobrepos_leve.npz,kcenters_guloso,6,5.734354159267275,0.6618370270894093,0.8600820541274473,0.00021791458129882812
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,6,4.705820996690219,0.7055521735917677,0.9652627874539741,0.006162881851196289
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,6,4.705820996690219,0.7055521735917677,0.9652627874539741,0.007564067840576172
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,6,4.705820996690219,0.7055521735917677,0.9652627874539741,0.0033295154571533203
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,6,5.378081139074537,0.7055521735917677,0.9652627874539741,0.002988576889038086
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,6,5.378081139074537,0.7055521735917677,0.9652627874539741,0.0026259422302246094
gauss_circular_sobrepos_leve.npz,kmeans,6,,0.7111200796825881,1.0,0.008071660995483398
gauss_circular_sobrepos_leve.npz,kcenters_guloso,7,5.87712767673286,0.6764577366515354,0.892891352134912,0.00021648406982421875
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,7,5.256793331421841,0.7067633764945072,0.9701876963756495,0.0046651363372802734
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,7,5.256793331421841,0.7067633764945072,0.9701876963756495,0.003670215606689453
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,7,5.256793331421841,0.7067633764945072,0.9701876963756495,0.0032739639282226562
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,7,6.007763807339248,0.7094040226864934,0.9900125,0.006092071533203125
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,7,6.007763807339248,0.7094040226864934,0.9900125,0.002604246139526367
gauss_circular_sobrepos_leve.npz,kmeans,7,,0.7111200796825881,1.0,0.00771641731262207
gauss_circular_sobrepos_leve.npz,kcenters_guloso,8,5.758949175576228,0.6806957600376462,0.8881667462389665,0.0003829002380371094
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,8,4.147958242782185,0.7106752692548909,0.9949999922070802,0.008688688278198242
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,8,4.401914869891298,0.7106752692548909,0.9949999922070802,0.003492116928100586
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,8,4.740523706036783,0.7106752692548909,0.9949999922070802,0.003147602081298828
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,8,5.417741378327753,0.7106752692548909,0.9949999922070802,0.0029115676879882812
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,8,5.417741378327753,0.7106752692548909,0.9949999922070802,0.002588033676147461
gauss_circular_sobrepos_leve.npz,kmeans,8,,0.7111200796825881,1.0,0.011512994766235352
gauss_circular_sobrepos_leve.npz,kcenters_guloso,9,5.1131174973190445,0.5309410728482272,0.5657460457628876,0.0003936290740966797
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,9,5.1658981710969964,0.7111200796825883,1.0,0.00911402702331543
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,9,5.437787548523154,0.7111200796825883,1.0,0.006847381591796875
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,9,5.800306718424698,0.7111200796825883,1.0,0.005135536193847656
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,9,5.800306718424698,0.7111200796825883,1.0,0.003029346466064453
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,9,5.800306718424698,0.7111200796825883,1.0,0.0026826858520507812
gauss_circular_sobrepos_leve.npz,kmeans,9,,0.7111200796825883,1.0,0.007817268371582031
gauss_circular_sobrepos_leve.npz,kcenters_guloso,10,6.048763971634877,0.7025393905313433,0.9554505216831747,0.0002181529998779297
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,10,5.632278569380544,0.7111200796825881,1.0,0.004995584487915039
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,10,5.632278569380544,0.7111200796825881,1.0,0.003637552261352539
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,10,6.007763807339248,0.7106752692548908,0.9949999922070802,0.006806373596191406
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,10,6.007763807339248,0.7106752692548908,0.9949999922070802,0.0029692649841308594
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,10,6.007763807339248,0.7106752692548908,0.9949999922070802,0.0025959014892578125
gauss_circular_sobrepos_leve.npz,kmeans,10,,0.7111200796825881,1.0,0.01084446907043457
gauss_circular_sobrepos_leve.npz,kcenters_guloso,11,4.824824537301734,0.6563862445986769,0.8324481535950176,0.000232696533203125
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,11,4.975120336119012,0.6712823469047063,0.8647315323502399,0.004392862319946289
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,11,5.146676209778288,0.6712823469047063,0.8647315323502399,0.003683328628540039
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,11,5.4897879570968415,0.6712823469047063,0.8647315323502399,0.0033371448516845703
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,11,5.4897879570968415,0.6712823469047063,0.8647315323502399,0.0030126571655273438
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,11,5.4897879570968415,0.6712823469047063,0.8647315323502399,0.0026633739471435547
gauss_circular_sobrepos_leve.npz,kmeans,11,,0.7111200796825881,1.0,0.00802755355834961
gauss_circular_sobrepos_leve.npz,kcenters_guloso,12,6.048763971634877,0.7055803486765848,0.9652627874539741,0.0004184246063232422
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,12,4.622119416244681,0.7108644141925069,0.9949999922070802,0.008997440338134766
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,12,4.7127492087200675,0.7108644141925069,0.9949999922070802,0.0077362060546875
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,12,5.075268378621611,0.7108644141925069,0.9949999922070802,0.0034232139587402344
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,12,5.800306718424698,0.7111200796825881,1.0,0.003075122833251953
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,12,5.800306718424698,0.7111200796825881,1.0,0.002679586410522461
gauss_circular_sobrepos_leve.npz,kmeans,12,,0.7111200796825881,1.0,0.012573719024658203
gauss_circular_sobrepos_leve.npz,kcenters_guloso,13,5.753984994175989,0.6792191885037926,0.883454661106792,0.00022840499877929688
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,13,5.240634445240312,0.7067192734486589,0.9800750632808564,0.009089946746826172
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,13,5.421345977834806,0.7067192734486589,0.9800750632808564,0.00418400764465332
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,13,5.7827690430237935,0.7067192734486589,0.9800750632808564,0.0049588680267333984
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,13,5.7827690430237935,0.7067192734486589,0.9800750632808564,0.003092527389526367
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,13,5.7827690430237935,0.7067192734486589,0.9800750632808564,0.0027549266815185547
gauss_circular_sobrepos_leve.npz,kmeans,13,,0.7111200796825883,1.0,0.008882761001586914
gauss_circular_sobrepos_leve.npz,kcenters_guloso,14,4.896592934048884,0.685675010499564,0.9071402923116735,0.0002307891845703125
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.01,14,5.531307547081616,0.5676408465518654,0.6355688442419559,0.007765769958496094
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.05,14,5.78659866463923,0.5220884861069814,0.5470714510901081,0.006695270538330078
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.1,14,6.126986821382713,0.45121583202102544,0.4186190275306521,0.0061113834381103516
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.15,14,6.807763134869682,nan,0.0,0.0026412010192871094
gauss_circular_sobrepos_leve.npz,kcenters_intervalo_prop0.25,14,8.169315761843619,nan,0.0,0.0023691654205322266
gauss_circular_sobrepos_leve.npz,kmeans,14,,0.7111200796825881,1.0,0.008145809173583984
gauss_circular_var_densidade.npz,kcenters_guloso,0,8.494949196482265,0.5081124650519917,0.5306883281521841,0.0003867149353027344
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,0,6.064768505301711,0.64906896623879,0.8629009825967969,0.009798765182495117
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,0,6.328454092488741,0.64906896623879,0.8629009825967969,0.006038188934326172
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,0,6.328454092488741,0.64906896623879,0.8629009825967969,0.0049512386322021484
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,0,6.328454092488741,0.64906896623879,0.8629009825967969,0.004203319549560547
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,0,8.437938789984988,0.5258959619282909,0.5631129733632861,0.0034139156341552734
gauss_circular_var_densidade.npz,kmeans,0,,0.6667008705488775,0.9036740209283756,0.012904167175292969
gauss_circular_var_densidade.npz,kcenters_guloso,1,8.0815352134079,0.41757864836473296,0.3221229299429628,0.0006554126739501953
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,1,8.125002778944324,0.5679440479098162,0.6275312254266108,0.004975080490112305
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,1,8.246271477137524,0.5623559427307196,0.614751539686969,0.0042629241943359375
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,1,8.73134626991032,0.5487120349728645,0.585521915662442,0.00394439697265625
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,1,9.701495855455912,0.4508932441101273,0.22938712499767597,0.003396272659301758
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,1,11.641795026547094,nan,0.0,0.0030596256256103516
gauss_circular_var_densidade.npz,kmeans,1,,0.6667008705488775,0.9036740209283756,0.011484384536743164
gauss_circular_var_densidade.npz,kcenters_guloso,2,8.124939181499014,0.4823151898286491,0.5803384104312732,0.00034809112548828125
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,2,8.097820300881727,0.6204309157140081,0.7503929253270775,0.005063056945800781
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,2,8.34320879484784,0.6204309157140081,0.7503929253270775,0.004230976104736328
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,2,8.833985782780067,0.6068566028288649,0.7120121603041805,0.0050296783447265625
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,2,9.815539758644519,0.41134084437754437,0.17176622986052253,0.003518819808959961
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,2,11.778647710373422,nan,0.0,0.0032176971435546875
gauss_circular_var_densidade.npz,kmeans,2,,0.6667008705488775,0.9036740209283756,0.010813713073730469
gauss_circular_var_densidade.npz,kcenters_guloso,3,6.631069199787187,0.4055568698728738,0.5450159655588704,0.0006577968597412109
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,3,6.043556911263908,0.6470728612689867,0.8271752152226326,0.006985187530517578
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,3,6.043556911263908,0.6470728612689867,0.8271752152226326,0.005029439926147461
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,3,6.043556911263908,0.6470728612689867,0.8271752152226326,0.004464626312255859
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,3,6.043556911263908,0.6470728612689867,0.8271752152226326,0.0037560462951660156
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,3,8.05807588168521,0.6002281469686279,0.6964095052101524,0.003274679183959961
gauss_circular_var_densidade.npz,kmeans,3,,0.6667008705488775,0.9036740209283756,0.017094135284423828
gauss_circular_var_densidade.npz,kcenters_guloso,4,8.211572171073351,0.5683112618195926,0.6656943015541313,0.0006394386291503906
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,4,6.987668060456318,0.28754394273009953,0.3745080700902812,0.006122589111328125
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,4,7.383196441236865,0.2710165844325279,0.37688602516225883,0.005128383636474609
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,4,7.383196441236865,0.2710165844325279,0.37688602516225883,0.004647493362426758
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,4,8.437938789984988,0.2710165844325279,0.37688602516225883,0.004099845886230469
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,4,8.437938789984988,0.2710165844325279,0.37688602516225883,0.003423452377319336
gauss_circular_var_densidade.npz,kmeans,4,,0.6667008705488775,0.9036740209283756,0.010582685470581055
gauss_circular_var_densidade.npz,kcenters_guloso,5,7.33598791012815,0.4360998359659725,0.5489676650910101,0.0006957054138183594
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,5,6.483947527870621,0.4051406427290714,0.5569498382484732,0.006666421890258789
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,5,6.880923907128006,0.4051406427290714,0.5569498382484732,0.006636381149291992
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,5,7.4102257461378525,0.5303807137017681,0.5649093715540552,0.004559516906738281
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,5,8.468829424157546,0.5117297044022682,0.5342999597885316,0.003966093063354492
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,5,8.468829424157546,0.5117297044022682,0.5342999597885316,0.0034928321838378906
gauss_circular_var_densidade.npz,kmeans,5,,0.6667008705488775,0.9036740209283756,0.01807570457458496
gauss_circular_var_densidade.npz,kcenters_guloso,6,8.124939181499014,0.4813770772706844,0.4932881469971605,0.00036644935607910156
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,6,6.896222553075729,0.6581018485847523,0.8836521899646039,0.011691808700561523
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,6,7.286574773061147,0.6570723034284359,0.8840600563097419,0.005330085754394531
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,6,7.286574773061147,0.6570723034284359,0.8840600563097419,0.004658222198486328
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,6,8.327514026355598,0.41321421375328743,0.47878388641929476,0.004021644592285156
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,6,8.327514026355598,0.41321421375328743,0.47878388641929476,0.004218578338623047
gauss_circular_var_densidade.npz,kmeans,6,,0.6667008705488775,0.9036740209283756,0.01067042350769043
gauss_circular_var_densidade.npz,kcenters_guloso,7,8.124939181499014,0.48186587103138634,0.5744613774680728,0.0003464221954345703
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,7,7.263348918985284,0.2532340269615064,0.3983551295575454,0.00570225715637207
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,7,7.263348918985284,0.2532340269615064,0.3983551295575454,0.005419731140136719
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,7,7.74757218025097,0.5303807137017681,0.5649093715540552,0.00441431999206543
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,7,7.74757218025097,0.5303807137017681,0.5649093715540552,0.003974437713623047
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,7,7.74757218025097,0.5303807137017681,0.5649093715540552,0.0032668113708496094
gauss_circular_var_densidade.npz,kmeans,7,,0.6667008705488775,0.9036740209283756,0.011963129043579102
gauss_circular_var_densidade.npz,kcenters_guloso,8,8.530220748057607,0.5330104689458852,0.5755937363509208,0.0006513595581054688
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,8,6.7652226330891505,0.40912604441038253,0.5601813856406984,0.005957603454589844
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,8,7.015786434314674,0.5309440906173216,0.5667405992844365,0.0050089359283447266
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,8,7.015786434314674,0.5309440906173216,0.5667405992844365,0.004468441009521484
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,8,8.01804163921677,0.5309440906173216,0.5667405992844365,0.004066944122314453
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,8,8.01804163921677,0.5309440906173216,0.5667405992844365,0.003330707550048828
gauss_circular_var_densidade.npz,kmeans,8,,0.6667008705488775,0.9036740209283756,0.010831356048583984
gauss_circular_var_densidade.npz,kcenters_guloso,9,7.871512668202576,0.6457793116993658,0.846862848853435,0.0003409385681152344
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,9,6.816863369707772,0.3789530870129607,0.42036183932670523,0.005759239196777344
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,9,7.069339790808059,0.3789530870129607,0.42036183932670523,0.004792451858520508
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,9,7.069339790808059,0.3789530870129607,0.42036183932670523,0.0042972564697265625
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,9,8.07924547520921,0.4579946837551923,0.5075724141537206,0.0038475990295410156
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,9,8.07924547520921,0.4579946837551923,0.5075724141537206,0.0032520294189453125
gauss_circular_var_densidade.npz,kmeans,9,,0.6667008705488775,0.9036740209283756,0.010637283325195312
gauss_circular_var_densidade.npz,kcenters_guloso,10,7.47745929865712,0.33933757625594374,0.3232732410390413,0.0006589889526367188
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,10,7.245598343764575,0.6635317053534712,0.9221863553034424,0.0070095062255859375
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,10,7.4954465625150775,0.6614598889058599,0.9309632038533789,0.004717588424682617
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.1,10,7.995143000016083,0.3723223434114646,0.4372847168296101,0.004302024841308594
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.15,10,7.995143000016083,0.3723223434114646,0.4372847168296101,0.0039882659912109375
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.25,10,7.995143000016083,0.3723223434114646,0.4372847168296101,0.0031588077545166016
gauss_circular_var_densidade.npz,kmeans,10,,0.6667008705488775,0.9036740209283756,0.01060628890991211
gauss_circular_var_densidade.npz,kcenters_guloso,11,8.34424343751447,0.4768337080147507,0.4951296296512299,0.0003390312194824219
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.01,11,6.375752926428504,0.43912260289797445,0.5589315913722724,0.0057277679443359375
gauss_circular_var_densidade.npz,kcenters_intervalo_prop0.05,11,6.766105146413922,0.399199848229414,0.540816793216509,0.004840373992919922
